interaction_id,user_id,product_id,interaction_type,timestamp,time_of_day,device,location_con,age,gender,location_user,category,price,brand,rating,review_text
1237,255,395,0,2024-02-21 13:00:00,0,1,1,0.6521739130434783,2,4,1,0.24553210415655832,1,0.0,Satisfied with the purchase.
1238,839,289,2,2024-02-21 14:00:00,3,1,4,0.8913043478260869,1,2,0,0.2909186479055475,1,0.3913043478260869,
1239,119,454,2,2024-02-21 15:00:00,0,0,4,0.5,2,3,3,0.09467491508976225,0,0.3913043478260869,
1240,805,330,2,2024-02-21 16:00:00,1,1,4,0.19565217391304346,2,1,4,0.04415332362930616,1,0.3913043478260869,
1241,973,158,2,2024-02-21 17:00:00,3,2,4,0.4130434782608696,1,0,1,0.2897460779556849,4,0.3913043478260869,
1242,52,476,1,2024-02-21 18:00:00,2,1,2,0.9347826086956521,1,0,5,0.43734837457544884,2,0.3913043478260869,
1243,327,127,2,2024-02-21 19:00:00,3,1,2,0.06521739130434784,0,2,3,0.2419537441371503,0,0.3913043478260869,
1244,779,189,2,2024-02-21 20:00:00,1,1,0,0.4347826086956522,1,1,6,0.42224648229015044,2,0.3913043478260869,
1245,238,396,2,2024-02-21 21:00:00,1,1,1,0.5434782608695652,2,4,0,0.40261604399158984,1,0.3913043478260869,
1246,750,30,2,2024-02-21 22:00:00,2,1,3,0.28260869565217395,0,0,1,0.7926572861070678,1,0.3913043478260869,
1247,526,385,2,2024-02-21 23:00:00,3,1,0,0.06521739130434784,0,3,3,0.7845503800743976,2,0.3913043478260869,
1248,479,358,2,2024-02-22 00:00:00,0,1,4,0.3913043478260869,0,0,4,0.522480996280123,0,0.3913043478260869,
1249,185,14,0,2024-02-22 01:00:00,1,0,3,0.15217391304347827,2,4,3,0.17685589519650657,4,0.3913043478260869,
1250,853,312,2,2024-02-22 02:00:00,1,1,4,0.5652173913043479,1,1,6,0.31493611515445574,4,0.3913043478260869,
1251,651,74,2,2024-02-22 03:00:00,2,2,2,0.9347826086956521,1,0,1,0.6402231926249393,2,0.3913043478260869,
1252,259,33,2,2024-02-22 04:00:00,3,0,1,0.13043478260869568,2,1,6,0.14764273006631087,4,0.3913043478260869,
1253,948,358,2,2024-02-22 05:00:00,0,1,2,0.7608695652173914,2,0,4,0.522480996280123,0,0.3913043478260869,
1254,360,195,2,2024-02-22 06:00:00,3,1,4,0.4565217391304348,1,4,5,0.5645924308588064,0,0.3913043478260869,
1255,487,330,0,2024-02-22 07:00:00,3,1,0,0.32608695652173914,2,4,4,0.04415332362930616,1,0.3913043478260869,
1256,427,28,1,2024-02-22 08:00:00,0,1,1,0.5869565217391305,1,1,2,0.3002587740579007,0,0.3913043478260869,
1257,237,193,2,2024-02-22 09:00:00,2,1,0,0.7608695652173914,0,3,4,0.11565987384764677,3,0.3913043478260869,
1258,300,15,2,2024-02-22 10:00:00,1,1,4,0.4347826086956522,1,2,6,0.5073791039948246,4,0.3913043478260869,
1259,294,422,0,2024-02-22 11:00:00,2,0,2,0.8695652173913044,1,3,6,0.8399846352903121,0,0.3913043478260869,
1260,74,76,2,2024-02-22 12:00:00,2,1,3,0.30434782608695654,2,4,2,0.24011402231926252,2,0.3913043478260869,
1261,695,292,2,2024-02-22 13:00:00,3,1,2,0.5652173913043479,2,4,1,0.8996644023936601,4,0.3913043478260869,
1262,329,80,2,2024-02-22 14:00:00,0,1,4,0.34782608695652173,1,2,4,0.9717976710334789,3,0.3913043478260869,
1263,895,404,0,2024-02-22 15:00:00,1,0,4,0.19565217391304346,0,0,4,0.5126556687692059,1,0.3913043478260869,
1264,994,427,2,2024-02-22 16:00:00,3,1,1,0.9347826086956521,0,2,4,0.6796053695617015,4,0.3913043478260869,
1265,753,123,0,2024-02-22 17:00:00,1,0,1,0.0,0,3,0,0.8691371502506874,4,0.3913043478260869,
1266,638,18,0,2024-02-22 18:00:00,3,1,3,0.5869565217391305,1,2,0,0.8308466763706939,0,0.3913043478260869,
1267,470,454,2,2024-02-22 19:00:00,0,2,4,0.6304347826086956,0,4,3,0.09467491508976225,0,0.3913043478260869,
1268,822,101,0,2024-02-22 20:00:00,1,1,2,0.32608695652173914,1,2,1,0.341581756428918,3,0.3913043478260869,
1269,918,391,0,2024-02-22 21:00:00,1,2,3,1.0,0,0,5,0.1775634805110788,0,0.3913043478260869,
1270,280,76,2,2024-02-22 22:00:00,2,0,2,0.7608695652173914,0,0,2,0.24011402231926252,2,0.3913043478260869,
1271,587,228,2,2024-02-22 23:00:00,3,1,2,0.6521739130434783,2,1,0,0.6477438136826783,1,0.3913043478260869,
1272,70,449,2,2024-02-23 00:00:00,3,1,0,0.19565217391304346,2,2,0,0.6360585476306,0,0.3913043478260869,
1273,260,296,2,2024-02-23 01:00:00,3,1,2,0.32608695652173914,2,1,0,0.47329370855571734,2,0.3913043478260869,
1274,698,202,2,2024-02-23 02:00:00,2,2,4,0.6956521739130435,1,2,1,0.18249636098981079,0,0.3913043478260869,
1275,874,471,2,2024-02-23 03:00:00,2,0,4,0.28260869565217395,2,3,1,0.3620006469351448,4,0.3913043478260869,
1276,882,453,2,2024-02-23 04:00:00,1,1,3,1.0,1,0,5,0.45989002102539217,4,0.3913043478260869,
1277,937,60,0,2024-02-23 05:00:00,3,1,3,0.06521739130434784,2,0,3,0.6057536794436358,3,0.3913043478260869,
1278,571,25,2,2024-02-23 06:00:00,3,1,1,0.3913043478260869,0,1,3,0.2070192463205564,0,0.3913043478260869,
1279,995,70,2,2024-02-23 07:00:00,1,0,0,0.02173913043478265,0,4,5,0.4763868672165616,4,0.3913043478260869,
1280,887,102,2,2024-02-23 08:00:00,1,0,0,0.9565217391304348,1,4,2,0.6329249555232088,0,0.3913043478260869,
1281,11,466,2,2024-02-23 09:00:00,1,1,1,0.5,2,1,4,0.39165857997735726,1,0.3913043478260869,
1282,139,325,2,2024-02-23 10:00:00,0,1,1,0.17391304347826086,2,3,2,0.6900574154940967,0,0.3913043478260869,
1283,761,362,2,2024-02-23 11:00:00,0,1,1,0.5869565217391305,1,0,2,0.1757844088630115,4,0.3913043478260869,
1284,551,156,2,2024-02-23 12:00:00,1,1,1,0.5217391304347826,0,1,5,0.23437247290959085,2,0.3913043478260869,
1285,16,362,0,2024-02-23 13:00:00,2,1,4,0.4565217391304348,1,3,2,0.1757844088630115,4,0.3913043478260869,
1286,61,358,0,2024-02-23 14:00:00,2,1,1,0.02173913043478265,2,1,4,0.522480996280123,0,0.3913043478260869,
1287,250,193,2,2024-02-23 15:00:00,3,1,4,0.0,2,4,4,0.11565987384764677,3,0.3913043478260869,
1288,461,274,0,2024-02-23 16:00:00,0,2,3,0.08695652173913049,2,0,0,0.43538735241792015,3,0.3913043478260869,
1289,372,323,0,2024-02-23 17:00:00,0,0,0,0.8260869565217392,0,2,6,0.5387554585152838,3,0.3913043478260869,
1290,799,185,2,2024-02-23 18:00:00,1,2,4,0.34782608695652173,2,1,5,0.8667313601811418,1,0.3913043478260869,
1291,976,325,1,2024-02-23 19:00:00,1,1,4,0.23913043478260876,1,4,2,0.6900574154940967,0,0.3913043478260869,
1292,516,112,0,2024-02-23 20:00:00,1,0,1,0.34782608695652173,2,2,1,0.7232330583858968,2,0.3913043478260869,
1293,832,312,2,2024-02-23 21:00:00,1,0,4,0.6086956521739131,2,3,6,0.31493611515445574,4,0.3913043478260869,
1294,88,164,2,2024-02-23 22:00:00,1,1,4,0.8695652173913044,2,2,0,0.15829694323144106,2,0.3913043478260869,
1295,715,60,2,2024-02-23 23:00:00,2,1,1,0.08695652173913049,1,2,3,0.6057536794436358,3,0.3913043478260869,
1296,799,91,2,2024-02-24 00:00:00,2,0,2,0.34782608695652173,2,1,3,0.33321203299369234,1,0.3913043478260869,
1297,791,285,0,2024-02-24 01:00:00,1,2,4,0.5652173913043479,2,1,1,0.6756226750768236,2,0.3913043478260869,
1298,626,454,2,2024-02-24 02:00:00,2,1,2,0.6521739130434783,0,2,3,0.09467491508976225,0,0.3913043478260869,
1299,856,456,0,2024-02-24 03:00:00,1,1,1,1.0,0,3,4,0.04722626556687692,2,0.3913043478260869,
1300,173,152,0,2024-02-24 04:00:00,1,0,0,0.21739130434782616,0,2,6,0.5546255862849749,1,0.3913043478260869,
1301,74,224,0,2024-02-24 05:00:00,0,2,4,0.30434782608695654,2,4,5,0.7197355652595828,4,0.3913043478260869,
1302,609,126,0,2024-02-24 06:00:00,2,0,3,0.02173913043478265,2,0,5,0.8422489082969432,0,0.3913043478260869,
1303,921,192,2,2024-02-24 07:00:00,2,1,0,0.9347826086956521,2,1,2,0.6751779071648067,2,0.3913043478260869,
1304,658,114,2,2024-02-24 08:00:00,0,1,1,0.4347826086956522,2,3,6,0.6874696749150897,2,0.3913043478260869,
1305,396,261,0,2024-02-24 09:00:00,2,1,0,0.4782608695652174,1,0,0,0.04124211547792334,2,0.3913043478260869,
1306,777,17,2,2024-02-24 10:00:00,0,0,2,0.30434782608695654,2,4,3,0.2347565906517872,0,0.3913043478260869,
1307,965,9,2,2024-02-24 11:00:00,3,0,0,0.5434782608695652,1,0,1,0.24664402393660037,0,0.3913043478260869,
1308,69,91,0,2024-02-24 12:00:00,2,1,2,0.7173913043478262,0,1,3,0.33321203299369234,1,0.3913043478260869,
1309,178,138,0,2024-02-24 13:00:00,1,1,3,0.0,2,2,5,0.021591460456089277,1,0.3913043478260869,
1310,122,480,2,2024-02-24 14:00:00,0,2,1,0.9347826086956521,0,3,0,0.30986171761280934,2,0.3913043478260869,
1311,377,448,0,2024-02-24 15:00:00,1,0,2,0.5217391304347826,1,0,5,0.03238719068413391,1,0.3913043478260869,
1312,289,332,0,2024-02-24 16:00:00,1,2,4,0.9782608695652173,2,2,3,0.3016941614103186,4,0.3913043478260869,
1313,792,356,2,2024-02-24 17:00:00,2,1,0,0.7173913043478262,2,3,4,0.40651787158337377,3,0.3913043478260869,
1314,193,339,2,2024-02-24 18:00:00,0,0,4,0.30434782608695654,2,0,2,0.7609574640142326,3,0.3913043478260869,
1315,906,448,1,2024-02-24 19:00:00,3,0,2,0.5217391304347826,2,3,5,0.03238719068413391,1,0.3913043478260869,
1316,226,51,2,2024-02-24 20:00:00,1,1,1,0.10869565217391308,2,0,1,0.5128376192786673,0,0.3913043478260869,
1317,427,194,2,2024-02-24 21:00:00,1,2,1,0.5869565217391305,1,1,0,0.04186883389940158,1,0.3913043478260869,
1318,937,465,2,2024-02-24 22:00:00,3,1,3,0.06521739130434784,2,0,0,0.9312429241468544,4,0.3913043478260869,
1319,432,488,0,2024-02-24 23:00:00,0,0,4,0.17391304347826086,2,1,4,0.25254730713245993,1,0.3913043478260869,
1320,782,205,2,2024-02-25 00:00:00,2,2,2,0.21739130434782616,2,2,6,0.6761483098819344,2,0.3913043478260869,
1321,457,286,2,2024-02-25 01:00:00,1,1,4,0.08695652173913049,2,0,0,0.5469230147177746,3,0.3913043478260869,
1322,614,474,2,2024-02-25 02:00:00,2,0,4,0.3913043478260869,2,1,1,0.2032791525149604,4,0.3913043478260869,
1323,20,400,1,2024-02-25 03:00:00,0,1,1,0.6304347826086956,1,1,5,0.15346514636907652,1,0.3913043478260869,
1324,62,438,2,2024-02-25 04:00:00,3,0,3,0.10869565217391308,0,0,4,0.8460294355490862,4,0.3913043478260869,
1325,163,365,2,2024-02-25 05:00:00,2,0,2,0.02173913043478265,2,3,1,0.013747371825974445,0,0.3913043478260869,
1326,25,92,1,2024-02-25 06:00:00,0,0,4,0.4565217391304348,1,1,5,0.7331392527899079,3,0.3913043478260869,
1327,307,419,2,2024-02-25 07:00:00,2,0,1,0.23913043478260876,0,3,4,0.87754730713246,0,0.3913043478260869,
1328,282,484,1,2024-02-25 08:00:00,2,1,2,0.8478260869565217,0,3,2,0.7591783923661654,1,0.3913043478260869,
1329,655,409,1,2024-02-25 09:00:00,1,1,1,1.0,0,4,4,0.057294193757075854,4,0.3913043478260869,
1330,278,308,0,2024-02-25 10:00:00,2,1,1,0.21739130434782616,1,0,5,0.7257197153485363,0,0.3913043478260869,
1331,833,144,2,2024-02-25 11:00:00,1,0,3,0.673913043478261,0,4,2,0.21433770014556042,0,0.3913043478260869,
1332,826,85,0,2024-02-25 12:00:00,0,1,4,0.06521739130434784,0,0,5,0.03012291767750283,0,0.3913043478260869,
1333,162,152,0,2024-02-25 13:00:00,0,0,4,0.5869565217391305,1,4,6,0.5546255862849749,1,0.3913043478260869,
1334,893,1,1,2024-02-25 14:00:00,1,1,4,0.7826086956521738,0,1,2,0.15124130680899242,1,0.3913043478260869,
1335,913,341,2,2024-02-25 15:00:00,3,0,1,1.0,2,2,0,0.1799894873038978,0,0.3913043478260869,
1336,222,388,0,2024-02-25 16:00:00,2,1,0,0.8043478260869565,0,4,5,0.8048884036875303,2,0.3913043478260869,
1337,779,259,2,2024-02-25 17:00:00,0,0,3,0.4347826086956522,1,1,6,0.7249312631408702,2,0.3913043478260869,
1338,144,163,2,2024-02-25 18:00:00,0,0,1,0.26086956521739135,1,1,6,0.4013019569788129,3,0.3913043478260869,
1339,960,5,2,2024-02-25 19:00:00,3,2,4,0.8043478260869565,2,2,1,0.9803695617014394,0,0.3913043478260869,
1340,945,499,0,2024-02-25 20:00:00,0,0,0,0.6521739130434783,0,0,0,0.4143215267669416,1,0.3913043478260869,
1341,863,148,2,2024-02-25 21:00:00,1,0,0,0.7608695652173914,1,0,5,0.7198770823224973,1,0.3913043478260869,
1342,28,204,2,2024-02-25 22:00:00,3,2,1,0.5652173913043479,2,4,6,0.1292455118874333,3,0.3913043478260869,
1343,43,117,1,2024-02-25 23:00:00,0,0,0,0.5217391304347826,1,4,1,0.5490862041080382,0,0.3913043478260869,
1344,782,484,2,2024-02-26 00:00:00,3,1,1,0.21739130434782616,2,2,2,0.7591783923661654,1,0.3913043478260869,
1345,467,88,0,2024-02-26 01:00:00,3,0,2,0.8260869565217392,1,4,1,0.632561054504286,1,0.3913043478260869,
1346,32,153,2,2024-02-26 02:00:00,0,0,1,0.30434782608695654,0,1,0,0.6371098172408216,3,0.3913043478260869,
1347,648,438,2,2024-02-26 03:00:00,0,1,2,0.6956521739130435,0,4,4,0.8460294355490862,4,0.3913043478260869,
1348,423,166,0,2024-02-26 04:00:00,0,0,2,0.6304347826086956,0,4,4,0.8239325570111596,2,0.3913043478260869,
1349,825,467,1,2024-02-26 05:00:00,3,0,2,0.8478260869565217,0,2,2,0.5466601973152192,1,0.3913043478260869,
1350,881,160,2,2024-02-26 06:00:00,1,2,1,0.043478260869565244,0,1,5,0.11960213488597767,2,0.3913043478260869,
1351,219,269,0,2024-02-26 07:00:00,1,2,1,0.06521739130434784,2,2,3,0.5753275109170306,4,0.3913043478260869,
1352,863,55,2,2024-02-26 08:00:00,2,1,2,0.7608695652173914,1,0,5,0.30221979621542944,2,0.3913043478260869,
1353,530,227,2,2024-02-26 09:00:00,0,1,3,0.7608695652173914,0,3,3,0.7305919456574479,2,0.3913043478260869,
1354,687,336,2,2024-02-26 10:00:00,1,1,4,0.7608695652173914,2,3,6,0.9625586284974931,0,0.3913043478260869,
1355,943,148,2,2024-02-26 11:00:00,2,1,4,0.17391304347826086,2,4,5,0.7198770823224973,1,0.3913043478260869,
1356,363,45,2,2024-02-26 12:00:00,2,0,4,0.5652173913043479,0,2,3,0.05733462720362284,0,0.3913043478260869,
1357,927,143,2,2024-02-26 13:00:00,0,1,0,0.5434782608695652,0,3,4,0.03325650978489407,2,0.3913043478260869,
1358,836,237,2,2024-02-26 14:00:00,2,0,0,0.08695652173913049,0,2,3,0.051795245026686074,3,0.3913043478260869,
1359,738,271,2,2024-02-26 15:00:00,1,0,4,0.6521739130434783,1,3,3,0.38241953744137147,0,0.3913043478260869,
1360,910,119,2,2024-02-26 16:00:00,2,0,2,0.8695652173913044,0,1,4,0.5770257156720039,3,0.3913043478260869,
1361,546,339,2,2024-02-26 17:00:00,2,1,3,0.673913043478261,0,3,2,0.7609574640142326,3,0.3913043478260869,
1362,578,412,1,2024-02-26 18:00:00,1,1,3,0.4347826086956522,0,1,6,0.6220483584020703,0,0.3913043478260869,
1363,114,219,0,2024-02-26 19:00:00,2,1,1,0.15217391304347827,2,3,3,0.0024462235160925116,2,0.3913043478260869,
1364,237,7,2,2024-02-26 20:00:00,2,1,0,0.7608695652173914,0,3,2,0.5322052401746725,1,0.3913043478260869,
1365,331,343,1,2024-02-26 21:00:00,3,2,4,0.5869565217391305,2,0,2,0.5608321203299369,1,0.3913043478260869,
1366,437,386,0,2024-02-26 22:00:00,2,0,0,0.7173913043478262,2,4,6,0.3768195050946143,2,0.3913043478260869,
1367,146,472,2,2024-02-26 23:00:00,2,1,0,0.8260869565217392,2,2,1,0.7232128416626233,2,0.3913043478260869,
1368,8,274,2,2024-02-27 00:00:00,3,0,4,0.4782608695652174,2,2,0,0.43538735241792015,3,0.3913043478260869,
1369,285,352,0,2024-02-27 01:00:00,3,1,3,0.5217391304347826,1,3,5,0.6591460456089276,0,0.3913043478260869,
1370,384,65,2,2024-02-27 02:00:00,3,0,1,0.0,0,0,0,0.45586689309396733,0,0.3913043478260869,
1371,48,78,0,2024-02-27 03:00:00,0,1,2,0.4130434782608696,0,3,5,0.25578198285621867,1,0.3913043478260869,
1372,845,85,0,2024-02-27 04:00:00,0,0,0,0.8695652173913044,0,4,5,0.03012291767750283,0,0.3913043478260869,
1373,513,123,0,2024-02-27 05:00:00,1,1,1,0.02173913043478265,2,2,0,0.8691371502506874,4,0.3913043478260869,
1374,911,201,1,2024-02-27 06:00:00,2,1,1,0.9565217391304348,1,3,0,0.8757075853145723,3,0.3913043478260869,
1375,850,465,2,2024-02-27 07:00:00,1,1,2,0.28260869565217395,2,3,0,0.9312429241468544,4,0.3913043478260869,
1376,634,149,2,2024-02-27 08:00:00,0,1,3,0.8260869565217392,2,1,3,0.8671154779233382,1,0.3913043478260869,
1377,583,45,0,2024-02-27 09:00:00,2,0,0,0.9565217391304348,0,2,3,0.05733462720362284,0,0.3913043478260869,
1378,672,112,2,2024-02-27 10:00:00,2,1,0,0.043478260869565244,2,0,1,0.7232330583858968,2,0.3913043478260869,
1379,275,90,0,2024-02-27 11:00:00,3,0,2,0.5,1,4,3,0.8199498625262818,2,0.3913043478260869,
1380,949,140,1,2024-02-27 12:00:00,0,0,1,0.5,1,3,4,0.8423904253598576,3,0.3913043478260869,
1381,831,288,0,2024-02-27 13:00:00,2,0,3,0.5652173913043479,0,1,5,0.6061377971858322,3,0.3913043478260869,
1382,984,388,2,2024-02-27 14:00:00,3,0,2,0.7608695652173914,1,0,5,0.8048884036875303,2,0.3913043478260869,
1383,296,217,2,2024-02-27 15:00:00,2,1,0,0.6956521739130435,1,1,1,0.6344412097687208,2,0.3913043478260869,
1384,797,76,2,2024-02-27 16:00:00,0,1,4,0.6304347826086956,2,1,2,0.24011402231926252,2,0.3913043478260869,
1385,585,410,2,2024-02-27 17:00:00,1,2,4,0.8260869565217392,2,3,6,0.44424227721170956,4,0.3913043478260869,
1386,805,376,0,2024-02-27 18:00:00,1,0,1,0.19565217391304346,2,1,0,0.30978085071971534,1,0.3913043478260869,
1387,644,383,0,2024-02-27 19:00:00,2,0,2,0.043478260869565244,1,1,6,0.6030648552482614,1,0.3913043478260869,
1388,614,333,0,2024-02-27 20:00:00,3,0,1,0.3913043478260869,2,1,4,0.7612000646935145,4,0.3913043478260869,
1389,603,151,2,2024-02-27 21:00:00,3,1,2,0.9782608695652173,0,0,6,0.8215874171114346,2,0.3913043478260869,
1390,133,322,2,2024-02-27 22:00:00,3,0,1,0.0,1,3,3,0.7250727802037846,2,0.3913043478260869,
1391,576,238,0,2024-02-27 23:00:00,0,2,0,0.23913043478260876,1,4,0,0.6822537603105289,4,0.3913043478260869,
1392,145,114,2,2024-02-28 00:00:00,1,1,0,0.673913043478261,0,0,6,0.6874696749150897,2,0.3913043478260869,
1393,486,318,2,2024-02-28 01:00:00,1,0,2,0.5,1,4,2,0.6428513666504932,2,0.3913043478260869,
1394,474,368,0,2024-02-28 02:00:00,2,1,0,0.08695652173913049,2,2,3,0.3548641436196021,4,0.3913043478260869,
1395,157,93,0,2024-02-28 03:00:00,1,1,1,0.7608695652173914,0,1,2,0.528525796538897,3,0.3913043478260869,
1396,380,482,2,2024-02-28 04:00:00,3,0,2,0.13043478260869568,1,2,2,0.6406477438136827,3,0.3913043478260869,
1397,161,47,0,2024-02-28 05:00:00,0,0,1,0.4565217391304348,1,1,5,0.4666828400452855,1,0.3913043478260869,
1398,437,190,2,2024-02-28 06:00:00,3,0,2,0.7173913043478262,2,4,3,0.37714297266699015,2,0.3913043478260869,
1399,848,461,1,2024-02-28 07:00:00,3,2,1,0.9782608695652173,1,4,5,0.5155870936438622,3,0.3913043478260869,
1400,187,11,2,2024-02-28 08:00:00,1,1,0,0.17391304347826086,2,4,2,0.3559962801229177,3,0.3913043478260869,
1401,411,155,2,2024-02-28 09:00:00,0,0,4,0.8260869565217392,0,3,3,0.4630640465793304,1,0.3913043478260869,
1402,335,171,0,2024-02-28 10:00:00,0,1,2,0.10869565217391308,0,2,0,0.18872311175804626,2,0.3913043478260869,
1403,603,476,2,2024-02-28 11:00:00,3,1,3,0.9782608695652173,0,0,5,0.43734837457544884,2,0.3913043478260869,
1404,179,426,0,2024-02-28 12:00:00,2,1,2,0.5652173913043479,2,1,6,0.1478448972990458,2,0.3913043478260869,
1405,285,400,0,2024-02-28 13:00:00,1,0,1,0.5217391304347826,1,3,5,0.15346514636907652,1,0.3913043478260869,
1406,829,295,0,2024-02-28 14:00:00,2,1,1,0.673913043478261,1,2,0,0.6032872392042697,1,0.3913043478260869,
1407,185,176,1,2024-02-28 15:00:00,3,0,3,0.15217391304347827,2,4,4,0.5832524664402394,2,0.3913043478260869,
1408,879,340,2,2024-02-28 16:00:00,1,0,4,0.28260869565217395,0,4,6,0.5468219311014071,1,0.3913043478260869,
1409,136,56,0,2024-02-28 17:00:00,2,1,4,0.28260869565217395,2,3,4,0.491327025715672,1,0.3913043478260869,
1410,128,342,2,2024-02-28 18:00:00,2,0,1,0.7391304347826086,2,1,3,0.45849506711952126,1,0.3913043478260869,
1411,192,339,2,2024-02-28 19:00:00,2,1,1,0.5,2,1,2,0.7609574640142326,3,0.3913043478260869,
1412,312,447,0,2024-02-28 20:00:00,1,1,2,0.8043478260869565,2,4,3,0.5937853792657286,2,0.3913043478260869,
1413,979,202,2,2024-02-28 21:00:00,2,0,3,0.5434782608695652,0,2,1,0.18249636098981079,0,0.3913043478260869,
1414,780,184,2,2024-02-28 22:00:00,0,1,1,0.28260869565217395,2,3,4,0.5649563318777293,2,0.3913043478260869,
1415,859,120,2,2024-02-28 23:00:00,3,0,1,0.6304347826086956,2,4,5,0.6978206372311175,2,0.3913043478260869,
1416,142,225,0,2024-02-29 00:00:00,1,0,0,0.5434782608695652,2,2,3,0.3709768720685751,2,0.3913043478260869,
1417,15,201,1,2024-02-29 01:00:00,0,1,0,0.043478260869565244,1,4,0,0.8757075853145723,3,0.3913043478260869,
1418,298,329,2,2024-02-29 02:00:00,2,0,4,0.6956521739130435,1,1,4,0.2299652272359696,2,0.3913043478260869,
1419,419,362,2,2024-02-29 03:00:00,3,1,4,0.8478260869565217,1,0,2,0.1757844088630115,4,0.3913043478260869,
1420,242,379,0,2024-02-29 04:00:00,2,1,3,0.673913043478261,1,4,0,0.7814774381368268,2,0.3913043478260869,
1421,922,453,2,2024-02-29 05:00:00,0,1,3,0.3913043478260869,2,1,5,0.45989002102539217,4,0.3913043478260869,
1422,105,355,2,2024-02-29 06:00:00,2,1,2,0.7391304347826086,1,4,6,0.4981602781821123,0,0.3913043478260869,
1423,86,215,2,2024-02-29 07:00:00,1,1,1,0.5217391304347826,1,0,2,0.47586123241145073,2,0.3913043478260869,
1424,127,459,2,2024-02-29 08:00:00,0,2,4,0.0,0,2,2,0.3524179201035096,0,0.3913043478260869,
1425,902,42,2,2024-02-29 09:00:00,1,1,1,0.5217391304347826,2,2,1,0.03756267184214783,3,0.3913043478260869,
1426,882,374,0,2024-02-29 10:00:00,3,0,2,1.0,1,0,3,0.8543991589843117,1,0.3913043478260869,
1427,337,22,2,2024-02-29 11:00:00,1,1,3,0.8695652173913044,1,4,6,1.0000000000000002,0,0.3913043478260869,
1428,3,154,1,2024-02-29 12:00:00,1,1,0,0.9130434782608696,2,4,5,0.5262210900857189,1,0.3913043478260869,
1429,323,185,0,2024-02-29 13:00:00,2,1,4,1.0,1,1,5,0.8667313601811418,1,0.3913043478260869,
1430,406,248,0,2024-02-29 14:00:00,2,0,4,0.6956521739130435,2,1,0,0.688096393336568,4,0.3913043478260869,
1431,874,236,2,2024-02-29 15:00:00,0,1,2,0.28260869565217395,2,3,3,0.9748503962477763,1,0.3913043478260869,
1432,302,292,2,2024-02-29 16:00:00,3,1,2,0.15217391304347827,0,1,1,0.8996644023936601,4,0.3913043478260869,
1433,903,133,2,2024-02-29 17:00:00,0,1,2,0.34782608695652173,1,3,0,0.8635775513504771,1,0.3913043478260869,
1434,603,320,1,2024-02-29 18:00:00,3,0,2,0.9782608695652173,0,0,4,0.9476386867216561,3,0.3913043478260869,
1435,716,389,2,2024-02-29 19:00:00,3,1,1,0.6956521739130435,2,1,4,0.04564936115154456,4,0.3913043478260869,
1436,223,433,2,2024-02-29 20:00:00,1,0,1,0.5,2,1,1,0.3261361798479702,3,0.3913043478260869,
1437,966,21,2,2024-02-29 21:00:00,2,1,4,0.9565217391304348,0,3,5,0.5829694323144105,0,0.3913043478260869,
1438,344,360,2,2024-02-29 22:00:00,3,0,4,0.6956521739130435,0,3,1,0.4588589681384441,4,0.3913043478260869,
1439,987,87,2,2024-02-29 23:00:00,2,1,4,0.043478260869565244,2,1,5,0.527171276079573,2,0.3913043478260869,
1440,317,152,2,2024-03-01 00:00:00,3,1,1,0.5652173913043479,1,4,6,0.5546255862849749,1,0.3913043478260869,
1441,555,124,2,2024-03-01 01:00:00,2,1,0,0.34782608695652173,2,3,4,0.6818089923985121,1,0.3913043478260869,
1442,983,78,2,2024-03-01 02:00:00,0,2,1,0.21739130434782616,0,3,5,0.25578198285621867,1,0.3913043478260869,
1443,179,345,2,2024-03-01 03:00:00,2,1,0,0.5652173913043479,2,1,1,0.48123888080219956,0,0.3913043478260869,
1444,614,455,0,2024-03-01 04:00:00,1,2,3,0.3913043478260869,2,1,6,0.8269044153323629,1,0.3913043478260869,
1445,706,50,2,2024-03-01 05:00:00,3,1,1,0.10869565217391308,2,1,0,0.9493571081999029,1,0.3913043478260869,
1446,382,215,2,2024-03-01 06:00:00,1,1,4,0.9565217391304348,0,2,2,0.47586123241145073,2,0.3913043478260869,
1447,614,175,2,2024-03-01 07:00:00,3,1,1,0.3913043478260869,2,1,3,0.895924308588064,0,0.3913043478260869,
1448,787,357,2,2024-03-01 08:00:00,1,1,2,0.7173913043478262,2,2,1,0.953258935791687,2,0.3913043478260869,
1449,767,252,1,2024-03-01 09:00:00,3,2,4,0.043478260869565244,2,0,3,0.7094452531133754,0,0.3913043478260869,
1450,106,453,2,2024-03-01 10:00:00,2,0,0,0.6956521739130435,1,4,5,0.45989002102539217,4,0.3913043478260869,
1451,527,245,0,2024-03-01 11:00:00,3,0,2,0.9565217391304348,0,3,4,0.782144590004852,2,0.3913043478260869,
1452,406,226,0,2024-03-01 12:00:00,1,0,0,0.6956521739130435,2,1,2,0.8699458191816271,0,0.3913043478260869,
1453,966,105,0,2024-03-01 13:00:00,1,1,3,0.9565217391304348,0,3,4,0.9373281578521754,0,0.75,Poor quality.
1454,292,192,2,2024-03-01 14:00:00,3,2,4,0.7391304347826086,0,4,2,0.6751779071648067,2,0.3913043478260869,
1455,813,315,2,2024-03-01 15:00:00,3,1,4,0.26086956521739135,1,1,6,0.5272117095261201,3,0.3913043478260869,
